organ,path
1_esophagus,s341/1_esophagus/image-00010.png
1_esophagus,s341/1_esophagus/image-00011.png
1_esophagus,s342/1_esophagus/image-00021.png
1_esophagus,s342/1_esophagus/image-00022.png
1_esophagus,s342/1_esophagus/image-00023.png
1_esophagus,s342/1_esophagus/image-00024.png
1_esophagus,s342/1_esophagus/image-00025.png
1_esophagus,s342/1_esophagus/image-00026.png
1_esophagus,s342/1_esophagus/image-00027.png
1_esophagus,s342/1_esophagus/image-00029.png
1_esophagus,s342/1_esophagus/image-00030.png
1_esophagus,s342/1_esophagus/image-00031.png
1_esophagus,s342/1_esophagus/image-00032.png
1_esophagus,s342/1_esophagus/image-00033.png
1_esophagus,s342/1_esophagus/image-00034.png
1_esophagus,s342/1_esophagus/image-00035.png
1_esophagus,s342/1_esophagus/image-00036.png
1_esophagus,s343/1_esophagus/image-00023.png
1_esophagus,s343/1_esophagus/image-00024.png
1_esophagus,s343/1_esophagus/image-00025.png
1_esophagus,s343/1_esophagus/image-00027.png
1_esophagus,s343/1_esophagus/image-00029.png
1_esophagus,s343/1_esophagus/image-00030.png
1_esophagus,s343/1_esophagus/image-00031.png
1_esophagus,s344/1_esophagus/image-00008.png
1_esophagus,s344/1_esophagus/image-00009.png
1_esophagus,s344/1_esophagus/image-00010.png
1_esophagus,s344/1_esophagus/image-00011.png
1_esophagus,s344/1_esophagus/image-00015.png
1_esophagus,s344/1_esophagus/image-00016.png
1_esophagus,s345/1_esophagus/image-00017.png
1_esophagus,s345/1_esophagus/image-00018.png
1_esophagus,s345/1_esophagus/image-00020.png
1_esophagus,s345/1_esophagus/image-00021.png
1_esophagus,s345/1_esophagus/image-00022.png
1_esophagus,s345/1_esophagus/image-00023.png
1_esophagus,s345/1_esophagus/image-00024.png
1_esophagus,s345/1_esophagus/image-00025.png
1_esophagus,s345/1_esophagus/image-00026.png
1_esophagus,s346/1_esophagus/image-00009.png
1_esophagus,s346/1_esophagus/image-00010.png
1_esophagus,s346/1_esophagus/image-00011.png
1_esophagus,s346/1_esophagus/image-00012.png
1_esophagus,s346/1_esophagus/image-00013.png
1_esophagus,s347/1_esophagus/image-00003.png
1_esophagus,s347/1_esophagus/image-00004.png
1_esophagus,s347/1_esophagus/image-00005.png
1_esophagus,s347/1_esophagus/image-00008.png
1_esophagus,s347/1_esophagus/image-00009.png
1_esophagus,s347/1_esophagus/image-00010.png
1_esophagus,s348/1_esophagus/image-00019.png
1_esophagus,s348/1_esophagus/image-00020.png
1_esophagus,s348/1_esophagus/image-00021.png
1_esophagus,s348/1_esophagus/image-00022.png
1_esophagus,s348/1_esophagus/image-00023.png
1_esophagus,s348/1_esophagus/image-00024.png
1_esophagus,s348/1_esophagus/image-00025.png
1_esophagus,s348/1_esophagus/image-00026.png
1_esophagus,s348/1_esophagus/image-00027.png
1_esophagus,s348/1_esophagus/image-00028.png
1_esophagus,s348/1_esophagus/image-00029.png
1_esophagus,s348/1_esophagus/image-00030.png
1_esophagus,s348/1_esophagus/image-00032.png
1_esophagus,s348/1_esophagus/image-00033.png
1_esophagus,s348/1_esophagus/image-00034.png
1_esophagus,s348/1_esophagus/image-00035.png
1_esophagus,s348/1_esophagus/image-00036.png
1_esophagus,s348/1_esophagus/image-00037.png
1_esophagus,s348/1_esophagus/image-00038.png
1_esophagus,s348/1_esophagus/image-00039.png
1_esophagus,s349/1_esophagus/image-00029.png
1_esophagus,s349/1_esophagus/image-00030.png
1_esophagus,s349/1_esophagus/image-00031.png
1_esophagus,s349/1_esophagus/image-00032.png
1_esophagus,s349/1_esophagus/image-00034.png
1_esophagus,s349/1_esophagus/image-00035.png
1_esophagus,s349/1_esophagus/image-00036.png
1_esophagus,s349/1_esophagus/image-00037.png
1_esophagus,s349/1_esophagus/image-00038.png
1_esophagus,s349/1_esophagus/image-00039.png
1_esophagus,s349/1_esophagus/image-00041.png
1_esophagus,s349/1_esophagus/image-00043.png
1_esophagus,s349/1_esophagus/image-00044.png
1_esophagus,s349/1_esophagus/image-00045.png
1_esophagus,s349/1_esophagus/image-00046.png
1_esophagus,s349/1_esophagus/image-00047.png
1_esophagus,s349/1_esophagus/image-00048.png
1_esophagus,s349/1_esophagus/image-00049.png
1_esophagus,s350/1_esophagus/image-00017.png
1_esophagus,s350/1_esophagus/image-00019.png
1_esophagus,s350/1_esophagus/image-00020.png
1_esophagus,s350/1_esophagus/image-00021.png
1_esophagus,s350/1_esophagus/image-00022.png
1_esophagus,s350/1_esophagus/image-00023.png
1_esophagus,s350/1_esophagus/image-00025.png
1_esophagus,s350/1_esophagus/image-00026.png
1_esophagus,s350/1_esophagus/image-00027.png
1_esophagus,s351/1_esophagus/image-00008.png
1_esophagus,s351/1_esophagus/image-00009.png
1_esophagus,s351/1_esophagus/image-00010.png
1_esophagus,s354/1_esophagus/image-00004.png
1_esophagus,s355/1_esophagus/image-00012.png
1_esophagus,s355/1_esophagus/image-00013.png
